Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  786432/1572864     std::pmr::polymorphic_allocator<unsigned int>::__not_pair<unsigned int>::type std::pmr::polymorphic_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&) [33]
[28]     0.0    0.00    0.00 1572864         unsigned int const& std::forward<unsigned int const&>(std::remove_reference<unsigned int const&>::type&) [28]
-----------------------------------------------
                0.00    0.00  786432/786432      std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::operator++() [32]
[29]     0.0    0.00    0.00  786432         __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >::operator++() [29]
-----------------------------------------------
                0.00    0.00  786432/786432      std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::operator*() const [31]
[30]     0.0    0.00    0.00  786432         __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >::operator*() const [30]
-----------------------------------------------
                0.00    0.00  786432/786432      unsigned int* std::__uninitialized_copy_a<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [7]
[31]     0.0    0.00    0.00  786432         std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::operator*() const [31]
                0.00    0.00  786432/786432      __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >::operator*() const [30]
-----------------------------------------------
                0.00    0.00  786432/786432      unsigned int* std::__uninitialized_copy_a<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [7]
[32]     0.0    0.00    0.00  786432         std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::operator++() [32]
                0.00    0.00  786432/786432      __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >::operator++() [29]
-----------------------------------------------
                0.00    0.00  786432/786432      void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::construct<unsigned int, unsigned int const&>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned int const&) [12]
[33]     0.0    0.00    0.00  786432         std::pmr::polymorphic_allocator<unsigned int>::__not_pair<unsigned int>::type std::pmr::polymorphic_allocator<unsigned int>::construct<unsigned int, unsigned int const&>(unsigned int*, unsigned int const&) [33]
                0.00    0.00  786432/1572866     operator new(unsigned long, void*) [26]
                0.00    0.00  786432/1572864     unsigned int const& std::forward<unsigned int const&>(std::remove_reference<unsigned int const&>::type&) [28]
-----------------------------------------------
                0.00    0.00    4096/4096        float std::uniform_real_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<float>::param_type const&) [47]
[34]     0.0    0.00    0.00    4096         std::uniform_real_distribution<float>::param_type::a() const [34]
-----------------------------------------------
                0.00    0.00    4096/4096        float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [51]
[35]     0.0    0.00    0.00    4096         std::log(long double) [35]
-----------------------------------------------
                0.00    0.00       2/3279        std::pmr::monotonic_buffer_resource::monotonic_buffer_resource(void*, unsigned long, std::pmr::memory_resource*) [89]
                0.00    0.00    3277/3279        std::pmr::monotonic_buffer_resource::release() [40]
[36]     0.0    0.00    0.00    3279         std::pmr::monotonic_buffer_resource::_S_next_bufsize(unsigned long) [36]
-----------------------------------------------
                0.00    0.00    3277/3277        run() [99]
[37]     0.0    0.00    0.00    3277         hyper::stack_arena_release(hyper::Stack_arena*) [37]
                0.00    0.00    3277/3277        std::pmr::monotonic_buffer_resource::release() [40]
-----------------------------------------------
                0.00    0.00    3277/3277        run() [99]
[38]     0.0    0.00    0.00    3277         stellar::hot_reload_library_was_updated() [38]
                0.00    0.00       1/1           stellar::restart_watcher() [105]
-----------------------------------------------
                0.00    0.00    3277/3277        std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::data() [41]
[39]     0.0    0.00    0.00    3277         unsigned int* std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_data_ptr<unsigned int>(unsigned int*) const [39]
-----------------------------------------------
                0.00    0.00    3277/3277        hyper::stack_arena_release(hyper::Stack_arena*) [37]
[40]     0.0    0.00    0.00    3277         std::pmr::monotonic_buffer_resource::release() [40]
                0.00    0.00    3277/3279        std::pmr::monotonic_buffer_resource::_S_next_bufsize(unsigned long) [36]
-----------------------------------------------
                0.00    0.00    3277/3277        run() [99]
[41]     0.0    0.00    0.00    3277         std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::data() [41]
                0.00    0.00    3277/3277        unsigned int* std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_data_ptr<unsigned int>(unsigned int*) const [39]
-----------------------------------------------
                0.00    0.00       1/2049        std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [108]
                0.00    0.00    2048/2049        float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [51]
[42]     0.0    0.00    0.00    2049         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [42]
-----------------------------------------------
                0.00    0.00    2048/2048        float std::uniform_real_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<float>::param_type const&) [47]
[43]     0.0    0.00    0.00    2048         std::uniform_real_distribution<float>::param_type::b() const [43]
-----------------------------------------------
                0.00    0.00    2048/2048        float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [51]
[44]     0.0    0.00    0.00    2048         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [44]
-----------------------------------------------
                0.00    0.00    2048/2048        float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [51]
[45]     0.0    0.00    0.00    2048         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [45]
                0.00    0.00       4/4           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [63]
-----------------------------------------------
                0.00    0.00    2048/2048        init(std::pmr::monotonic_buffer_resource&, hyper::Stack_arena&) [2]
[46]     0.0    0.00    0.00    2048         float std::uniform_real_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [46]
                0.00    0.00    2048/2048        float std::uniform_real_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<float>::param_type const&) [47]
-----------------------------------------------
                0.00    0.00    2048/2048        float std::uniform_real_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [46]
[47]     0.0    0.00    0.00    2048         float std::uniform_real_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<float>::param_type const&) [47]
                0.00    0.00    4096/4096        std::uniform_real_distribution<float>::param_type::a() const [34]
                0.00    0.00    2048/2048        std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [49]
                0.00    0.00    2048/2048        std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::operator()() [50]
                0.00    0.00    2048/2048        std::uniform_real_distribution<float>::param_type::b() const [43]
-----------------------------------------------
                0.00    0.00    2048/2048        init(std::pmr::monotonic_buffer_resource&, hyper::Stack_arena&) [2]
[48]     0.0    0.00    0.00    2048         std::array<hyper::Vec2<float>, 1024ul>::operator[](unsigned long) [48]
-----------------------------------------------
                0.00    0.00    2048/2048        float std::uniform_real_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<float>::param_type const&) [47]
[49]     0.0    0.00    0.00    2048         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [49]
-----------------------------------------------
                0.00    0.00    2048/2048        float std::uniform_real_distribution<float>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::uniform_real_distribution<float>::param_type const&) [47]
[50]     0.0    0.00    0.00    2048         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::operator()() [50]
                0.00    0.00    2048/2048        float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [51]
-----------------------------------------------
                0.00    0.00    2048/2048        std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, float>::operator()() [50]
[51]     0.0    0.00    0.00    2048         float std::generate_canonical<float, 24ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [51]
                0.00    0.00    4096/4096        std::log(long double) [35]
                0.00    0.00    2048/2049        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [42]
                0.00    0.00    2048/2048        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [45]
                0.00    0.00    2048/2048        std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::min() [44]
-----------------------------------------------
                0.00    0.00     624/624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [53]
[52]     0.0    0.00    0.00     624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [52]
-----------------------------------------------
                0.00    0.00     624/624         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [119]
[53]     0.0    0.00    0.00     624         unsigned long std::__detail::__mod<unsigned long, 4294967296ul, 1ul, 0ul>(unsigned long) [53]
                0.00    0.00     624/624         std::__detail::_Mod<unsigned long, 4294967296ul, 1ul, 0ul, true, true>::__calc(unsigned long) [52]
-----------------------------------------------
                0.00    0.00     623/623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [55]
[54]     0.0    0.00    0.00     623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [54]
-----------------------------------------------
                0.00    0.00     623/623         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::seed(unsigned long) [119]
[55]     0.0    0.00    0.00     623         unsigned long std::__detail::__mod<unsigned long, 624ul, 1ul, 0ul>(unsigned long) [55]
                0.00    0.00     623/623         std::__detail::_Mod<unsigned long, 624ul, 1ul, 0ul, true, true>::__calc(unsigned long) [54]
-----------------------------------------------
                0.00    0.00      96/96          run() [99]
[56]     0.0    0.00    0.00      96         float hyper::max<float>(float&&, float&&) [56]
-----------------------------------------------
                0.00    0.00       1/12          std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_erase_at_end(unsigned int*) [125]
                0.00    0.00       1/12          unsigned int* std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_allocate_and_copy<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(unsigned long, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >) [5]
                0.00    0.00       2/12          std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::~vector() [91]
                0.00    0.00       2/12          std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_move_assign(std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >&&, std::integral_constant<bool, false>) [4]
                0.00    0.00       2/12          void std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_assign_aux<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::forward_iterator_tag) [3]
                0.00    0.00       4/12          std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, unsigned long, unsigned int const&) [14]
[57]     0.0    0.00    0.00      12         std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_get_Tp_allocator() [57]
-----------------------------------------------
                0.00    0.00       1/8           init(std::pmr::monotonic_buffer_resource&, hyper::Stack_arena&) [2]
                0.00    0.00       1/8           void std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_assign_aux<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::forward_iterator_tag) [3]
                0.00    0.00       2/8           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::resize(unsigned long, unsigned int const&) [15]
                0.00    0.00       4/8           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_check_len(unsigned long, char const*) const [108]
[58]     0.0    0.00    0.00       8         std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::size() const [58]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, unsigned long, unsigned int const&) [14]
                0.00    0.00       1/5           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_erase_at_end(unsigned int*) [125]
                0.00    0.00       1/5           void std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_assign_aux<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::forward_iterator_tag) [3]
                0.00    0.00       2/5           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::~vector() [91]
[59]     0.0    0.00    0.00       5         void std::_Destroy<unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [59]
                0.00    0.00 1572864/3145728     unsigned int* std::__addressof<unsigned int>(unsigned int&) [23]
                0.00    0.00 1572864/1572864     void std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::destroy<unsigned int>(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*) [27]
-----------------------------------------------
                0.00    0.00       4/4           bool std::operator==<unsigned int*>(std::move_iterator<unsigned int*> const&, std::move_iterator<unsigned int*> const&) [96]
[60]     0.0    0.00    0.00       4         std::move_iterator<unsigned int*>::base() const [60]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_fill_insert(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >, unsigned long, unsigned int const&) [14]
                0.00    0.00       1/4           void std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_assign_aux<std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > >(std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >, std::forward_iterator_tag) [3]
                0.00    0.00       2/4           std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::~_Vector_base() [78]
[61]     0.0    0.00    0.00       4         std::_Vector_base<unsigned int, std::pmr::polymorphic_allocator<unsigned int> >::_M_deallocate(unsigned int*, unsigned long) [61]
                0.00    0.00       2/2           std::allocator_traits<std::pmr::polymorphic_allocator<unsigned int> >::deallocate(std::pmr::polymorphic_allocator<unsigned int>&, unsigned int*, unsigned long) [80]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<unsigned int*> std::__make_move_if_noexcept_iterator<unsigned int, std::move_iterator<unsigned int*> >(unsigned int*) [64]
[62]     0.0    0.00    0.00       4         std::move_iterator<unsigned int*>::move_iterator(unsigned int*) [62]
                0.00    0.00       4/4           std::remove_reference<unsigned int*&>::type&& std::move<unsigned int*&>(unsigned int*&) [66]
-----------------------------------------------
                0.00    0.00       4/4           std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::operator()() [45]
[63]     0.0    0.00    0.00       4         std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>::_M_gen_rand() [63]
-----------------------------------------------
                0.00    0.00       4/4           unsigned int* std::__uninitialized_move_if_noexcept_a<unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int> >(unsigned int*, unsigned int*, unsigned int*, std::pmr::polymorphic_allocator<unsigned int>&) [94]
[64]     0.0    0.00    0.00       4         std::move_iterator<unsigned int*> std::__make_move_if_noexcept_iterator<unsigned int, std::move_iterator<unsigned int*> >(unsigned int*) [64]
                0.00    0.00       4/4           std::move_iterator<unsigned int*>::move_iterator(unsigned int*) [62]
-----------------------------------------------
                0.00    0.00       2/4           std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > > std::make_move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >) [92]
                0.00    0.00       2/4           std::move_iterator<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > > >::move_iterator(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >) [79]
[65]     0.0    0.00    0.00       4         std::remove_reference<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >&>::type&& std::move<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >&>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::pmr::polymorphic_allocator<unsigned int> > >&) [65]
-----------------------------------------------
                0.00    0.00       4/4           std::move_iterator<unsigned int*>::move_iterator(unsigned int*) [62]
